epoch,g_loss,d_loss,g_running_loss,d_running_loss,time
1,0.7290784120559692,0.06101953983306885,0.418276250648957,1.3022395115632277,2023-09-27 15:39:39.577446
2,0.05027526617050171,0.2990942597389221,0.1601551028398367,0.3352563051077036,2023-09-27 15:39:43.934558
3,-0.29790836572647095,-0.13288915157318115,0.1682802764269022,0.26249798169502847,2023-09-27 15:39:48.243528
4,-0.6701852679252625,0.11272335052490234,0.13786145861332233,0.3898153917147563,2023-09-27 15:39:52.685700
5,-0.970703125,0.024218440055847168,0.07257750401130089,0.8875094771385192,2023-09-27 15:39:57.105613
6,-1.0720512866973877,0.06332385540008545,0.08044358308498677,0.9937650442123414,2023-09-27 15:40:01.640445
7,-1.2677946090698242,-0.030498027801513672,0.06893338973705586,1.3748981714248658,2023-09-27 15:40:06.030169
8,-1.3462309837341309,-0.06761813163757324,0.10696774812845083,1.3538750190001267,2023-09-27 15:40:10.458830
9,-1.360788106918335,0.012930870056152344,0.08324893437899077,1.555745555804326,2023-09-27 15:40:14.860277
10,-1.598223328590393,0.020325303077697754,0.09385276390955999,1.5566528723790096,2023-09-27 15:40:19.293894
11,-1.9537724256515503,0.0988759994506836,0.09947723608750564,1.7544825939031747,2023-09-27 15:40:23.554164
12,-1.8427879810333252,0.1258910894393921,0.07482747298020583,1.8066186226331271,2023-09-27 15:40:27.924916
13,-1.70360267162323,-0.10325837135314941,0.08288474266345684,1.8431281401560857,2023-09-27 15:40:32.374367
14,-1.6513499021530151,0.007992386817932129,0.10423150612757756,1.8396633129853468,2023-09-27 15:40:36.762240
15,-1.92746901512146,-0.01956939697265625,0.10119802401616024,1.9055694048221294,2023-09-27 15:40:41.145570
16,-2.0297069549560547,-0.2317063808441162,0.1119423902951754,1.942690139550429,2023-09-27 15:40:45.425841
17,-1.8682408332824707,-0.004218101501464844,0.08797218432793251,1.9434776049393874,2023-09-27 15:40:49.848159
18,-1.8275059461593628,-0.024029970169067383,0.09425651476933405,1.926964888205895,2023-09-27 15:40:54.319290
19,-1.7269858121871948,0.08960545063018799,0.09240555946643536,1.8797695893507738,2023-09-27 15:40:58.732771
20,-1.7512528896331787,0.007442116737365723,0.08242859290196346,1.7608844683720515,2023-09-27 15:41:03.155405
21,-1.9168256521224976,-0.05237388610839844,0.08916033231295072,1.7552055285527155,2023-09-27 15:41:07.465795
22,-1.8338679075241089,0.1982032060623169,0.07957236216618464,1.7199924028836764,2023-09-27 15:41:11.873587
23,-1.6326175928115845,-0.0028706789016723633,0.09013959444486178,1.7014899730682373,2023-09-27 15:41:16.258156
24,-1.6402860879898071,-0.2724480628967285,0.0960173955330482,1.5907223573097815,2023-09-27 15:41:20.631280
25,-1.472873568534851,-0.1698603630065918,0.11794023330395038,1.4525784089015081,2023-09-27 15:41:25.038887
26,-1.2479161024093628,-0.22692632675170898,0.115073457131019,1.5121657811678373,2023-09-27 15:41:29.427083
27,-1.183578372001648,-0.09312891960144043,0.11825234523186316,1.427226290336022,2023-09-27 15:41:33.784286
28,-1.1818636655807495,0.0825270414352417,0.13555577168097863,1.1731005586110628,2023-09-27 15:41:38.161322
29,-1.0470272302627563,-0.20534682273864746,0.11516022040293766,1.0861920072482183,2023-09-27 15:41:42.562351
30,-1.0419871807098389,-0.20895469188690186,0.15084149012198814,0.9747006232921894,2023-09-27 15:41:46.737412
31,-0.8243143558502197,-0.19594746828079224,0.14728807669419508,0.9117271955196674,2023-09-27 15:41:51.017695
32,-0.7204340696334839,-0.3179126977920532,0.16810521162473238,0.8985905179610619,2023-09-27 15:41:55.390352
33,-0.7158305048942566,0.05696403980255127,0.15216509103775025,0.7851159921059242,2023-09-27 15:41:59.793508
34,-0.7282289862632751,-0.2573176622390747,0.1470317868086008,0.695787566441756,2023-09-27 15:42:04.218493
35,-0.7811894416809082,-0.29705387353897095,0.14189413235737727,0.6598005345234504,2023-09-27 15:42:08.616688
36,-0.8576523065567017,0.016003906726837158,0.12448172064927908,0.7019795853358048,2023-09-27 15:42:13.026104
37,-0.8291237354278564,-0.3803946375846863,0.13870930350743807,0.6645060158692874,2023-09-27 15:42:17.410619
38,-1.000573754310608,-0.07776498794555664,0.1292493380033053,0.7235300343770247,2023-09-27 15:42:21.731982
39,-0.8506614565849304,0.015032172203063965,0.15609292708910427,0.6804624252594434,2023-09-27 15:42:26.101793
40,-0.7817851305007935,-0.012857913970947266,0.12874432435402502,0.8469416774236239,2023-09-27 15:42:30.466178
41,-0.6473949551582336,-0.023328781127929688,0.15763938014323894,0.7961976972910074,2023-09-27 15:42:34.888710
42,-0.7517163753509521,-0.1403983235359192,0.14392067790031432,0.783160446698849,2023-09-27 15:42:39.301017
43,-0.8645077347755432,-0.006832122802734375,0.1299280881881714,0.8851447508885311,2023-09-27 15:42:43.718409
44,-1.2105679512023926,-0.3889925479888916,0.15205563994554372,0.9360039403805366,2023-09-27 15:42:47.950753
45,-0.9087483286857605,0.2391822338104248,0.16563615798950196,0.8778440425029168,2023-09-27 15:42:52.277768
46,-0.5723119378089905,-0.0006631016731262207,0.12991144290337195,0.7571239815308497,2023-09-27 15:42:56.682845
47,-0.5295156836509705,-0.16356554627418518,0.1639958537541903,0.6843625430877393,2023-09-27 15:43:01.058106
48,-0.3212415277957916,-0.22450748085975647,0.1683655729660621,0.7558173298835754,2023-09-27 15:43:05.452519
49,-0.4627385139465332,-0.02394169569015503,0.18505118489265443,0.6982261561430417,2023-09-27 15:43:09.845471
50,-0.5765933990478516,0.19472551345825195,0.16622552825854375,0.6310734968919021,2023-09-27 15:43:14.229688
51,-0.4124002754688263,0.06747770309448242,0.18710226233188923,0.552691982113398,2023-09-27 15:43:18.541852
52,-0.6036719083786011,-0.12649166584014893,0.16956006838725163,0.4983238064325773,2023-09-27 15:43:22.913917
53,-0.6831444501876831,0.026462137699127197,0.15338307940042936,0.4968163335552582,2023-09-27 15:43:27.270393
54,-0.9615322947502136,-0.10149407386779785,0.17531207868686088,0.6602941563496223,2023-09-27 15:43:31.634831
55,-0.6719606518745422,0.25310057401657104,0.16647536754608155,0.5388610500555772,2023-09-27 15:43:36.039572
56,-0.5673545598983765,0.016223907470703125,0.14121587551557102,0.6878321221241585,2023-09-27 15:43:40.435217
57,-0.6440523862838745,0.01920074224472046,0.1550592009837811,0.5735590976018172,2023-09-27 15:43:44.810654
58,-0.6386690139770508,-0.003084719181060791,0.1194733569255242,0.6038807447140033,2023-09-27 15:43:49.103082
59,-0.8438198566436768,0.13496094942092896,0.1844792265158433,0.6644823262324699,2023-09-27 15:43:53.390936
60,-0.7430716156959534,-0.10426419973373413,0.1629405283010923,0.6692933751986577,2023-09-27 15:43:57.686148
61,-0.8981688022613525,-0.12695348262786865,0.14759107873989985,0.640839612025481,2023-09-27 15:44:02.080110
62,-0.7724720239639282,-0.14233630895614624,0.14663876249239996,0.7093889768307026,2023-09-27 15:44:06.483112
63,-0.5367371439933777,0.06278246641159058,0.1255469290109781,0.7074474348471715,2023-09-27 15:44:10.746788
64,-0.5216304659843445,-0.1646445393562317,0.14125873629863445,0.5389290456588451,2023-09-27 15:44:15.104159
65,-0.23447269201278687,0.07365307211875916,0.14338322006739102,0.4191581969650892,2023-09-27 15:44:19.510925
66,-0.5586250424385071,-0.1554112434387207,0.14028099775314332,0.6449373621207017,2023-09-27 15:44:23.871533
67,-0.49173954129219055,-0.10199648141860962,0.1527321118574876,0.5850950850890233,2023-09-27 15:44:28.197161
68,-0.6474334597587585,0.0018674135208129883,0.15879349846106308,0.6678143230768351,2023-09-27 15:44:32.559946
69,-0.6928997039794922,-0.023493587970733643,0.16992468604674707,0.606442189675111,2023-09-27 15:44:36.786203
70,-0.7822244763374329,0.017039358615875244,0.1712889428322132,0.6090738087892532,2023-09-27 15:44:41.143139
71,-0.656274676322937,-0.06865793466567993,0.20322538155775804,0.6613941678634057,2023-09-27 15:44:45.496095
72,-0.8464663028717041,0.004808962345123291,0.1738501108609713,0.6979053274943279,2023-09-27 15:44:49.898476
73,-0.9948569536209106,-0.4083141088485718,0.15687837967505822,0.7719971725573906,2023-09-27 15:44:54.224281
74,-0.6585688591003418,-0.20027321577072144,0.20855159759521485,0.6583566656479469,2023-09-27 15:44:58.665930
75,-0.8338910937309265,-0.120586097240448,0.20494516491889953,0.6616856950979967,2023-09-27 15:45:03.091829
76,-1.084259033203125,-0.15843665599822998,0.16180840868216295,0.7617339432239533,2023-09-27 15:45:07.501782
77,-0.8398730158805847,-0.19246482849121094,0.15501473546028138,0.646588441901482,2023-09-27 15:45:11.898654
78,-0.6011518239974976,-0.11712706089019775,0.1818340716453699,0.5951383714492504,2023-09-27 15:45:16.318542
79,-0.2633820176124573,-0.20818310976028442,0.1619119772544274,0.5529089971230581,2023-09-27 15:45:20.690054
80,-0.44664499163627625,0.027204692363739014,0.20858779549598694,0.6497393961136158,2023-09-27 15:45:25.111301
81,-0.6312643885612488,-0.10090869665145874,0.18808622727027305,0.7007288520152752,2023-09-27 15:45:29.525144
82,-0.5923685431480408,0.00801396369934082,0.14551376746251032,0.6987557081075815,2023-09-27 15:45:33.920650
83,-0.5096412301063538,-0.0028747916221618652,0.16674376817849967,0.45818688709002275,2023-09-27 15:45:38.317374
84,-0.5400654673576355,0.6184911727905273,0.15247974968873537,0.5307576624819865,2023-09-27 15:45:42.699255
85,-0.35743802785873413,0.12705427408218384,0.1662353779260929,0.32483934490726546,2023-09-27 15:45:47.045074
86,-0.28522810339927673,-0.13662537932395935,0.19897245971056132,0.5039275345320885,2023-09-27 15:45:51.443767
87,-0.3890978693962097,-0.06012657284736633,0.15677804878124824,0.4112094021330659,2023-09-27 15:45:55.843190
88,-0.3366318643093109,-0.32470589876174927,0.14680950825030986,0.5153835115524439,2023-09-27 15:46:00.257455
89,-0.45926275849342346,0.07421636581420898,0.1760846651517428,0.5804050215161763,2023-09-27 15:46:04.664662
90,-0.33061882853507996,-0.08220469951629639,0.1820296837733342,0.6732072710990906,2023-09-27 15:46:09.105146
91,-0.8485157489776611,0.047944068908691406,0.2066043441112225,0.6011740118265152,2023-09-27 15:46:13.541670
92,-0.8879397511482239,-0.2598615884780884,0.1915351920402967,0.6310275243738523,2023-09-27 15:46:17.948716
93,-0.7344865798950195,0.15796130895614624,0.1496216847346379,0.8784385759096879,2023-09-27 15:46:22.376024
94,-0.9944773316383362,-0.28193503618240356,0.17467227440613967,0.7533423107403975,2023-09-27 15:46:26.774816
95,-0.07072180509567261,0.18138059973716736,0.1449606193945958,0.6702103391862833,2023-09-27 15:46:31.174399
96,-0.4377804100513458,-0.04987603425979614,0.18242960755641643,0.5437794774054334,2023-09-27 15:46:35.594393
97,-0.4688059389591217,-0.5217427015304565,0.17250931033721337,0.5186677121199095,2023-09-27 15:46:40.021657
98,-0.7870882749557495,0.087890625,0.1800255747941824,0.6532728486336195,2023-09-27 15:46:44.424334
99,-0.6013632416725159,0.13412433862686157,0.1719156203361658,0.5036379143595695,2023-09-27 15:46:48.840484
100,-0.8961566686630249,-0.025566160678863525,0.15909478824872236,0.5360947008128278,2023-09-27 15:46:53.240621
101,-0.6477532982826233,0.20309031009674072,0.14735849557014613,0.4548316357943874,2023-09-27 15:46:57.584711
102,-0.7057988047599792,0.2532755732536316,0.18919718569287888,0.36199617076378604,2023-09-27 15:47:01.971667
103,-0.4431186020374298,-0.10446971654891968,0.17094284078249564,0.5475418372796133,2023-09-27 15:47:06.388023
104,-0.8520500063896179,-0.02895355224609375,0.16638577305353605,0.6673990153349363,2023-09-27 15:47:10.770267
105,-0.4528040885925293,-0.07775217294692993,0.14415565133094788,0.626117034141834,2023-09-27 15:47:15.105681
106,-0.6283984780311584,0.023133933544158936,0.1675785807462839,0.6735369022075947,2023-09-27 15:47:19.496193
107,-0.45047786831855774,0.06077224016189575,0.1475056542800023,0.7591640334862929,2023-09-27 15:47:23.838831
108,-0.5211691856384277,0.020009219646453857,0.16597857704529395,0.6703432060205019,2023-09-27 15:47:28.239312
109,-0.7461719512939453,-0.15799742937088013,0.15890080837103038,0.7720244641487415,2023-09-27 15:47:32.653468
110,-0.4033706486225128,-0.251711905002594,0.13898153396753166,0.7811617392760056,2023-09-27 15:47:37.058418
111,-0.8093849420547485,-0.14267182350158691,0.14663690282748296,0.6749094069004059,2023-09-27 15:47:41.498339
112,-0.9999015927314758,-0.5374554991722107,0.15377235412597656,0.9318116197219262,2023-09-27 15:47:45.845097
113,-0.3602904975414276,-0.31389492750167847,0.15126911585147565,0.7911118356081156,2023-09-27 15:47:50.250784
114,-0.49857068061828613,-0.1783963143825531,0.15225030871538014,0.7665961999159593,2023-09-27 15:47:54.587132
115,-0.4173498749732971,0.07552820444107056,0.15426946695034321,0.659244606586603,2023-09-27 15:47:58.993830
116,-0.8730270862579346,-0.1725892424583435,0.152714892075612,0.6444591847749856,2023-09-27 15:48:03.424173
117,-0.7501949071884155,-0.12568959593772888,0.1861117688509134,0.6077587306499481,2023-09-27 15:48:07.828607
118,-0.6716447472572327,-0.32451117038726807,0.1481228028352444,0.5549360252916813,2023-09-27 15:48:12.291322
119,-0.2916557192802429,-0.16650938987731934,0.14643317185915433,0.4549192515703348,2023-09-27 15:48:16.759242
120,-0.5034759044647217,-0.11779648065567017,0.14863863174731914,0.598976787007772,2023-09-27 15:48:21.201572
121,-0.8137227892875671,-0.0006922483444213867,0.1413309266934028,0.785951058451946,2023-09-27 15:48:25.312745
122,-1.018196702003479,-0.193010151386261,0.14141587935961208,0.9172106229341948,2023-09-27 15:48:28.688146
123,-0.6685914993286133,-0.20293056964874268,0.16237753996482263,0.8830494628502772,2023-09-27 15:48:32.253838
124,-0.6306020021438599,0.029267072677612305,0.1342764932375688,0.8072188900067256,2023-09-27 15:48:36.177524
125,-0.9648866653442383,-0.008390843868255615,0.14974768115923956,0.7665035685667625,2023-09-27 15:48:40.163373
126,-0.824606716632843,0.2410481572151184,0.13805373265193058,0.7989713884316958,2023-09-27 15:48:44.173582
127,-0.7656333446502686,-0.12240535020828247,0.14235561856856713,0.7677508335847121,2023-09-27 15:48:48.051116
128,-0.6775532960891724,0.033097028732299805,0.15857963699560898,0.6873956382274627,2023-09-27 15:48:52.000131
129,-0.48110923171043396,-0.19073247909545898,0.13821483346132132,0.6211607795495253,2023-09-27 15:48:56.404385
130,-1.0379456281661987,-0.15854156017303467,0.1575974932083717,0.7908960218612965,2023-09-27 15:49:00.817233
131,-1.1174980401992798,-0.0315399169921875,0.1370560279259315,0.8020676635778867,2023-09-27 15:49:05.232367
132,-0.6304811835289001,-0.1388378143310547,0.10812323551911573,0.8158619866921352,2023-09-27 15:49:09.656325
133,-0.6766565442085266,-0.2677975296974182,0.14659053729130672,0.6460364979047042,2023-09-27 15:49:14.050111
134,-0.880424439907074,-0.1515752077102661,0.15539779663085937,0.6859583015625293,2023-09-27 15:49:18.457198
135,-0.6496317386627197,-0.1901780366897583,0.1466855906523191,0.6632721777145679,2023-09-27 15:49:22.874313
136,-0.6257289052009583,-0.055685579776763916,0.11761103180738595,0.6226974143431737,2023-09-27 15:49:27.321321
137,-0.6232741475105286,-0.24718478322029114,0.18209156760802636,0.6671940693488487,2023-09-27 15:49:31.735423
