epoch,batch,loss,time
3,30,0.058674298226833344,2023-09-26 14:50:28.975487
3,31,0.0585906021296978,2023-09-26 14:50:28.985548
3,32,0.058317266404628754,2023-09-26 14:50:28.995058
3,33,0.05864267796278,2023-09-26 14:50:29.002905
3,34,0.05803849548101425,2023-09-26 14:50:29.018127
3,35,0.05808760225772858,2023-09-26 14:50:29.033432
3,36,0.05955057963728905,2023-09-26 14:50:29.043427
3,37,0.059391360729932785,2023-09-26 14:50:29.054022
3,38,0.057963866740465164,2023-09-26 14:50:29.073319
3,39,0.05797354504466057,2023-09-26 14:50:29.090890
3,40,0.05888296663761139,2023-09-26 14:50:29.106807
3,41,0.058699291199445724,2023-09-26 14:50:29.121880
3,42,0.058148328214883804,2023-09-26 14:50:29.136434
3,43,0.05859161168336868,2023-09-26 14:50:29.151143
3,44,0.058678995817899704,2023-09-26 14:50:29.166037
3,45,0.05920647829771042,2023-09-26 14:50:29.177343
3,46,0.058447301387786865,2023-09-26 14:50:29.188401
3,47,0.05941327288746834,2023-09-26 14:50:29.199690
3,48,0.05800063535571098,2023-09-26 14:50:29.211321
3,49,0.058611609041690826,2023-09-26 14:50:29.222716
3,50,0.0590476430952549,2023-09-26 14:50:29.242190
3,51,0.0585949532687664,2023-09-26 14:50:29.260173
3,52,0.05922028422355652,2023-09-26 14:50:29.270994
3,53,0.059347011148929596,2023-09-26 14:50:29.279399
3,54,0.05935370922088623,2023-09-26 14:50:29.287806
3,55,0.05894146487116814,2023-09-26 14:50:29.295910
3,56,0.05857347697019577,2023-09-26 14:50:29.304655
3,57,0.05853939801454544,2023-09-26 14:50:29.313603
3,58,0.058540958911180496,2023-09-26 14:50:29.322588
3,59,0.058421600610017776,2023-09-26 14:50:29.331399
3,60,0.05951123312115669,2023-09-26 14:50:29.340300
3,61,0.05863100662827492,2023-09-26 14:50:29.349776
3,62,0.05869730934500694,2023-09-26 14:50:29.359097
3,63,0.05868328735232353,2023-09-26 14:50:29.367797
3,64,0.05916567146778107,2023-09-26 14:50:29.375269
3,65,0.059090107679367065,2023-09-26 14:50:29.384013
4,1,0.05820784345269203,2023-09-26 14:50:29.394012
4,2,0.058690376579761505,2023-09-26 14:50:29.404510
4,3,0.05924737825989723,2023-09-26 14:50:29.416212
4,4,0.057699039578437805,2023-09-26 14:50:29.429259
4,5,0.05909770354628563,2023-09-26 14:50:29.441697
4,6,0.05817527323961258,2023-09-26 14:50:29.455174
4,7,0.05813014879822731,2023-09-26 14:50:29.469857
4,8,0.058755990117788315,2023-09-26 14:50:29.478266
4,9,0.058718468993902206,2023-09-26 14:50:29.486036
4,10,0.0584002286195755,2023-09-26 14:50:29.494788
4,11,0.05835458263754845,2023-09-26 14:50:29.506356
4,12,0.0585348978638649,2023-09-26 14:50:29.515254
4,13,0.058787696063518524,2023-09-26 14:50:29.525022
4,14,0.05821481719613075,2023-09-26 14:50:29.536021
4,15,0.058746661990880966,2023-09-26 14:50:29.550509
4,16,0.05881049111485481,2023-09-26 14:50:29.558675
4,17,0.05949224531650543,2023-09-26 14:50:29.565903
4,18,0.05838053673505783,2023-09-26 14:50:29.574441
4,19,0.0587003193795681,2023-09-26 14:50:29.589345
4,20,0.05928986147046089,2023-09-26 14:50:29.608078
4,21,0.05925722047686577,2023-09-26 14:50:29.623512
4,22,0.05938727781176567,2023-09-26 14:50:29.633865
4,23,0.05845256894826889,2023-09-26 14:50:29.644916
4,24,0.058349933475255966,2023-09-26 14:50:29.664935
4,25,0.05830518901348114,2023-09-26 14:50:29.678767
4,26,0.05941402167081833,2023-09-26 14:50:29.687055
4,27,0.05829986557364464,2023-09-26 14:50:29.699442
4,28,0.05913558974862099,2023-09-26 14:50:29.713909
4,29,0.05952983722090721,2023-09-26 14:50:29.732386
4,30,0.05859390273690224,2023-09-26 14:50:29.752926
4,31,0.0591898076236248,2023-09-26 14:50:29.772527
4,32,0.05923445150256157,2023-09-26 14:50:29.792296
4,33,0.05904952436685562,2023-09-26 14:50:29.812063
4,34,0.0587632991373539,2023-09-26 14:50:29.832028
4,35,0.05925845354795456,2023-09-26 14:50:29.852794
4,36,0.05896062031388283,2023-09-26 14:50:29.874549
4,37,0.05835666134953499,2023-09-26 14:50:29.894477
4,38,0.058414239436388016,2023-09-26 14:50:29.913143
4,39,0.05831589549779892,2023-09-26 14:50:29.931932
4,40,0.05939163640141487,2023-09-26 14:50:29.950665
4,41,0.05829235166311264,2023-09-26 14:50:29.969274
4,42,0.05910658836364746,2023-09-26 14:50:29.978944
4,43,0.058459166437387466,2023-09-26 14:50:29.992267
4,44,0.058238767087459564,2023-09-26 14:50:30.006034
4,45,0.059751808643341064,2023-09-26 14:50:30.020798
4,46,0.05893054977059364,2023-09-26 14:50:30.037555
4,47,0.05892127752304077,2023-09-26 14:50:30.054234
4,48,0.05883076414465904,2023-09-26 14:50:30.071023
4,49,0.05898112431168556,2023-09-26 14:50:30.092453
4,50,0.058461036533117294,2023-09-26 14:50:30.124125
4,51,0.05895894393324852,2023-09-26 14:50:30.156126
4,52,0.058182243257761,2023-09-26 14:50:30.177358
4,53,0.058676522225141525,2023-09-26 14:50:30.197594
4,54,0.059025250375270844,2023-09-26 14:50:30.217480
4,55,0.05838543176651001,2023-09-26 14:50:30.236571
4,56,0.05805930122733116,2023-09-26 14:50:30.258129
4,57,0.05936839431524277,2023-09-26 14:50:30.278984
4,58,0.058531325310468674,2023-09-26 14:50:30.298658
4,59,0.058855146169662476,2023-09-26 14:50:30.316423
4,60,0.059384383261203766,2023-09-26 14:50:30.333656
4,61,0.05895008146762848,2023-09-26 14:50:30.353994
4,62,0.05890025570988655,2023-09-26 14:50:30.373816
4,63,0.058025654405355453,2023-09-26 14:50:30.390871
4,64,0.05975281447172165,2023-09-26 14:50:30.406101
4,65,0.05846574157476425,2023-09-26 14:50:30.420351
5,1,0.058443427085876465,2023-09-26 14:50:30.434996
5,2,0.05866730585694313,2023-09-26 14:50:30.449401
5,3,0.059132497757673264,2023-09-26 14:50:30.464575
5,4,0.058674462139606476,2023-09-26 14:50:30.480945
5,5,0.058671366423368454,2023-09-26 14:50:30.497703
5,6,0.058615271002054214,2023-09-26 14:50:30.515121
5,7,0.05872805044054985,2023-09-26 14:50:30.536465
5,8,0.058816954493522644,2023-09-26 14:50:30.552461
5,9,0.05805891007184982,2023-09-26 14:50:30.565488
5,10,0.05890938267111778,2023-09-26 14:50:30.576716
5,11,0.05849605053663254,2023-09-26 14:50:30.588062
5,12,0.058356985449790955,2023-09-26 14:50:30.599137
5,13,0.058316513895988464,2023-09-26 14:50:30.609765
5,14,0.05846613273024559,2023-09-26 14:50:30.620369
5,15,0.05836395546793938,2023-09-26 14:50:30.631097
5,16,0.05896793305873871,2023-09-26 14:50:30.641635
5,17,0.05906524509191513,2023-09-26 14:50:30.651504
5,18,0.058130837976932526,2023-09-26 14:50:30.661275
5,19,0.0589304193854332,2023-09-26 14:50:30.680830
5,20,0.059416767209768295,2023-09-26 14:50:30.701180
5,21,0.0593043677508831,2023-09-26 14:50:30.709675
5,22,0.05882026255130768,2023-09-26 14:50:30.720159
5,23,0.05825852230191231,2023-09-26 14:50:30.731536
5,24,0.05876192823052406,2023-09-26 14:50:30.743729
5,25,0.05927759036421776,2023-09-26 14:50:30.762343
5,26,0.05907747149467468,2023-09-26 14:50:30.771726
5,27,0.05810222774744034,2023-09-26 14:50:30.781103
5,28,0.058279965072870255,2023-09-26 14:50:30.788884
5,29,0.05844055116176605,2023-09-26 14:50:30.797721
5,30,0.05861379951238632,2023-09-26 14:50:30.807119
5,31,0.059860989451408386,2023-09-26 14:50:30.815993
5,32,0.058450665324926376,2023-09-26 14:50:30.825648
5,33,0.05917656794190407,2023-09-26 14:50:30.835470
5,34,0.05841226503252983,2023-09-26 14:50:30.845581
5,35,0.05840238928794861,2023-09-26 14:50:30.855516
5,36,0.05951337888836861,2023-09-26 14:50:30.865482
5,37,0.058431703597307205,2023-09-26 14:50:30.874211
5,38,0.05840863659977913,2023-09-26 14:50:30.883539
5,39,0.05882022902369499,2023-09-26 14:50:30.895247
5,40,0.059292472898960114,2023-09-26 14:50:30.908429
5,41,0.059038762003183365,2023-09-26 14:50:30.917247
5,42,0.05946480482816696,2023-09-26 14:50:30.925043
5,43,0.05839070677757263,2023-09-26 14:50:30.933087
5,44,0.05879673361778259,2023-09-26 14:50:30.941722
5,45,0.05802934989333153,2023-09-26 14:50:30.950753
5,46,0.05840139091014862,2023-09-26 14:50:30.965333
5,47,0.05903482809662819,2023-09-26 14:50:30.972304
5,48,0.05894617363810539,2023-09-26 14:50:30.979710
5,49,0.05840775743126869,2023-09-26 14:50:30.987328
5,50,0.05836203321814537,2023-09-26 14:50:30.995768
5,51,0.05842449888586998,2023-09-26 14:50:31.004018
5,52,0.059096455574035645,2023-09-26 14:50:31.012193
5,53,0.05879073590040207,2023-09-26 14:50:31.020712
5,54,0.0595005601644516,2023-09-26 14:50:31.050979
5,55,0.05946049094200134,2023-09-26 14:50:31.075132
5,56,0.05835127830505371,2023-09-26 14:50:31.094928
5,57,0.05914071202278137,2023-09-26 14:50:31.112139
5,58,0.058405376970767975,2023-09-26 14:50:31.121649
5,59,0.05944433808326721,2023-09-26 14:50:31.136625
5,60,0.0582909919321537,2023-09-26 14:50:31.154836
5,61,0.058679889887571335,2023-09-26 14:50:31.174566
5,62,0.05870360881090164,2023-09-26 14:50:31.194408
5,63,0.05860314145684242,2023-09-26 14:50:31.213563
5,64,0.05811619758605957,2023-09-26 14:50:31.230809
5,65,0.05893688276410103,2023-09-26 14:50:31.246708
6,1,0.0581619031727314,2023-09-26 14:50:31.264080
6,2,0.05879436060786247,2023-09-26 14:50:31.281460
6,3,0.05891844630241394,2023-09-26 14:50:31.299199
6,4,0.05856915935873985,2023-09-26 14:50:31.318867
6,5,0.0581682026386261,2023-09-26 14:50:31.338934
6,6,0.05964411795139313,2023-09-26 14:50:31.360530
6,7,0.058638881891965866,2023-09-26 14:50:31.381298
6,8,0.05922655388712883,2023-09-26 14:50:31.392517
6,9,0.057937487959861755,2023-09-26 14:50:31.403387
6,10,0.059050552546978,2023-09-26 14:50:31.415314
6,11,0.059154823422431946,2023-09-26 14:50:31.429430
6,12,0.05852916091680527,2023-09-26 14:50:31.446323
6,13,0.05815909430384636,2023-09-26 14:50:31.461692
6,14,0.058885276317596436,2023-09-26 14:50:31.476382
6,15,0.05882561579346657,2023-09-26 14:50:31.490289
6,16,0.059432629495859146,2023-09-26 14:50:31.503952
6,17,0.058963701128959656,2023-09-26 14:50:31.516709
6,18,0.05846525728702545,2023-09-26 14:50:31.529293
6,19,0.05926920101046562,2023-09-26 14:50:31.542635
6,20,0.0577099472284317,2023-09-26 14:50:31.563018
6,21,0.058712437748909,2023-09-26 14:50:31.583273
6,22,0.05883007124066353,2023-09-26 14:50:31.603800
6,23,0.05864834040403366,2023-09-26 14:50:31.624312
6,24,0.05793347209692001,2023-09-26 14:50:31.645272
6,25,0.059070885181427,2023-09-26 14:50:31.665234
6,26,0.058246053755283356,2023-09-26 14:50:31.674493
6,27,0.058322448283433914,2023-09-26 14:50:31.683315
6,28,0.059527426958084106,2023-09-26 14:50:31.692081
6,29,0.05941862240433693,2023-09-26 14:50:31.701583
6,30,0.05982498079538345,2023-09-26 14:50:31.710795
6,31,0.059187524020671844,2023-09-26 14:50:31.719835
6,32,0.05875321105122566,2023-09-26 14:50:31.728740
6,33,0.05839475616812706,2023-09-26 14:50:31.738034
6,34,0.05893349647521973,2023-09-26 14:50:31.755095
6,35,0.05816885828971863,2023-09-26 14:50:31.772415
6,36,0.05845007300376892,2023-09-26 14:50:31.791038
6,37,0.058799635618925095,2023-09-26 14:50:31.811055
6,38,0.05892612412571907,2023-09-26 14:50:31.832956
6,39,0.0586356557905674,2023-09-26 14:50:31.852571
6,40,0.05878091976046562,2023-09-26 14:50:31.872759
6,41,0.05809592083096504,2023-09-26 14:50:31.894377
6,42,0.05903292074799538,2023-09-26 14:50:31.915780
6,43,0.058542169630527496,2023-09-26 14:50:31.936650
6,44,0.058202970772981644,2023-09-26 14:50:31.956775
6,45,0.05891239643096924,2023-09-26 14:50:31.978874
6,46,0.058443792164325714,2023-09-26 14:50:32.000057
6,47,0.05868206545710564,2023-09-26 14:50:32.020356
6,48,0.059123896062374115,2023-09-26 14:50:32.039864
6,49,0.05837378278374672,2023-09-26 14:50:32.059184
6,50,0.058417268097400665,2023-09-26 14:50:32.081443
6,51,0.059030938893556595,2023-09-26 14:50:32.102227
6,52,0.0584571547806263,2023-09-26 14:50:32.122281
6,53,0.0576714351773262,2023-09-26 14:50:32.142333
6,54,0.05887717753648758,2023-09-26 14:50:32.162002
6,55,0.058795008808374405,2023-09-26 14:50:32.172147
6,56,0.057730626314878464,2023-09-26 14:50:32.182664
6,57,0.05888178199529648,2023-09-26 14:50:32.190837
6,58,0.05831742659211159,2023-09-26 14:50:32.198963
6,59,0.05889761820435524,2023-09-26 14:50:32.207014
6,60,0.05966029688715935,2023-09-26 14:50:32.214929
6,61,0.059123944491147995,2023-09-26 14:50:32.223460
6,62,0.05835268646478653,2023-09-26 14:50:32.232435
6,63,0.05844753608107567,2023-09-26 14:50:32.242327
6,64,0.05835110321640968,2023-09-26 14:50:32.252955
6,65,0.057953137904405594,2023-09-26 14:50:32.264933
7,1,0.05774611607193947,2023-09-26 14:50:32.277055
7,2,0.05876548960804939,2023-09-26 14:50:32.288385
7,3,0.05812627449631691,2023-09-26 14:50:32.299416
7,4,0.05787082388997078,2023-09-26 14:50:32.310348
7,5,0.05802357196807861,2023-09-26 14:50:32.321295
7,6,0.05877354368567467,2023-09-26 14:50:32.332208
7,7,0.057857997715473175,2023-09-26 14:50:32.342991
7,8,0.058510471135377884,2023-09-26 14:50:32.354184
7,9,0.0579788014292717,2023-09-26 14:50:32.372337
7,10,0.05825313180685043,2023-09-26 14:50:32.387489
7,11,0.05798562616109848,2023-09-26 14:50:32.396385
7,12,0.05785861238837242,2023-09-26 14:50:32.411692
7,13,0.05742235481739044,2023-09-26 14:50:32.431336
7,14,0.05782690644264221,2023-09-26 14:50:32.450012
7,15,0.058430057018995285,2023-09-26 14:50:32.467671
7,16,0.0576481968164444,2023-09-26 14:50:32.485684
7,17,0.05809575319290161,2023-09-26 14:50:32.502524
7,18,0.057580653578042984,2023-09-26 14:50:32.520479
7,19,0.05749870836734772,2023-09-26 14:50:32.538175
7,20,0.05734620243310928,2023-09-26 14:50:32.556426
7,21,0.058380335569381714,2023-09-26 14:50:32.574329
7,22,0.05856529623270035,2023-09-26 14:50:32.588265
7,23,0.05814964324235916,2023-09-26 14:50:32.596899
7,24,0.05782006308436394,2023-09-26 14:50:32.604634
7,25,0.05827358737587929,2023-09-26 14:50:32.612339
7,26,0.05755941942334175,2023-09-26 14:50:32.621148
7,27,0.057645462453365326,2023-09-26 14:50:32.630079
7,28,0.05718498304486275,2023-09-26 14:50:32.648978
7,29,0.057779476046562195,2023-09-26 14:50:32.668353
7,30,0.057557713240385056,2023-09-26 14:50:32.686441
7,31,0.058281008154153824,2023-09-26 14:50:32.703201
7,32,0.05800028145313263,2023-09-26 14:50:32.718321
7,33,0.05767162889242172,2023-09-26 14:50:32.733750
7,34,0.057775188237428665,2023-09-26 14:50:32.749103
7,35,0.05715890973806381,2023-09-26 14:50:32.765809
7,36,0.05725224316120148,2023-09-26 14:50:32.781602
7,37,0.057056739926338196,2023-09-26 14:50:32.796590
7,38,0.05812925845384598,2023-09-26 14:50:32.811538
7,39,0.058301180601119995,2023-09-26 14:50:32.825396
7,40,0.057137537747621536,2023-09-26 14:50:32.839557
7,41,0.05695310980081558,2023-09-26 14:50:32.854802
7,42,0.05655260011553764,2023-09-26 14:50:32.868683
7,43,0.05693060904741287,2023-09-26 14:50:32.883111
7,44,0.05722769722342491,2023-09-26 14:50:32.896662
7,45,0.05727778747677803,2023-09-26 14:50:32.910700
7,46,0.056384675204753876,2023-09-26 14:50:32.925963
7,47,0.05614949390292168,2023-09-26 14:50:32.940683
7,48,0.05649096146225929,2023-09-26 14:50:32.957271
7,49,0.05597314611077309,2023-09-26 14:50:32.973017
7,50,0.05769400671124458,2023-09-26 14:50:32.987487
7,51,0.056853827089071274,2023-09-26 14:50:33.001749
7,52,0.05643283948302269,2023-09-26 14:50:33.015611
7,53,0.05653373897075653,2023-09-26 14:50:33.029414
7,54,0.056239333003759384,2023-09-26 14:50:33.043974
7,55,0.055921897292137146,2023-09-26 14:50:33.057670
7,56,0.054974768310785294,2023-09-26 14:50:33.072722
7,57,0.05516577884554863,2023-09-26 14:50:33.088711
7,58,0.055865608155727386,2023-09-26 14:50:33.104107
7,59,0.05622643232345581,2023-09-26 14:50:33.118628
7,60,0.05578742176294327,2023-09-26 14:50:33.133218
7,61,0.05565571412444115,2023-09-26 14:50:33.147891
7,62,0.05511677265167236,2023-09-26 14:50:33.163028
7,63,0.05495351925492287,2023-09-26 14:50:33.180472
7,64,0.055412307381629944,2023-09-26 14:50:33.197212
7,65,0.05536910519003868,2023-09-26 14:50:33.210011
8,1,0.055497463792562485,2023-09-26 14:50:33.223335
8,2,0.05463145673274994,2023-09-26 14:50:33.237420
8,3,0.056077830493450165,2023-09-26 14:50:33.251033
8,4,0.055835939943790436,2023-09-26 14:50:33.270261
8,5,0.05542798340320587,2023-09-26 14:50:33.289032
8,6,0.054785750806331635,2023-09-26 14:50:33.307729
8,7,0.05493002384901047,2023-09-26 14:50:33.326283
8,8,0.054675713181495667,2023-09-26 14:50:33.345219
8,9,0.05600094050168991,2023-09-26 14:50:33.365752
8,10,0.05549124255776405,2023-09-26 14:50:33.385756
8,11,0.05464804545044899,2023-09-26 14:50:33.406043
8,12,0.054717231541872025,2023-09-26 14:50:33.425526
8,13,0.05529863387346268,2023-09-26 14:50:33.443191
8,14,0.05472899600863457,2023-09-26 14:50:33.460358
8,15,0.05308416858315468,2023-09-26 14:50:33.477375
8,16,0.05373120307922363,2023-09-26 14:50:33.494002
8,17,0.05482726916670799,2023-09-26 14:50:33.512464
8,18,0.05391456559300423,2023-09-26 14:50:33.530300
8,19,0.05415353924036026,2023-09-26 14:50:33.547734
8,20,0.05419676750898361,2023-09-26 14:50:33.565179
8,21,0.05454326421022415,2023-09-26 14:50:33.584542
8,22,0.05430078133940697,2023-09-26 14:50:33.603423
8,23,0.05404273793101311,2023-09-26 14:50:33.622182
8,24,0.05422983318567276,2023-09-26 14:50:33.640663
8,25,0.053525540977716446,2023-09-26 14:50:33.658475
8,26,0.05408575013279915,2023-09-26 14:50:33.675552
8,27,0.053507834672927856,2023-09-26 14:50:33.692569
