epoch,batch,loss,time
4,17,0.06971152126789093,2024-01-14 20:48:00.626767
4,18,0.06994837522506714,2024-01-14 20:48:00.635524
5,1,0.07004771381616592,2024-01-14 20:48:00.643649
5,2,0.07053394615650177,2024-01-14 20:48:00.651480
5,3,0.06990328431129456,2024-01-14 20:48:00.659730
5,4,0.07001956552267075,2024-01-14 20:48:00.668680
5,5,0.06953198462724686,2024-01-14 20:48:00.677371
5,6,0.07020039856433868,2024-01-14 20:48:00.685820
5,7,0.06987308710813522,2024-01-14 20:48:00.694262
5,8,0.06973697245121002,2024-01-14 20:48:00.703170
5,9,0.06977424025535583,2024-01-14 20:48:00.711454
5,10,0.0704181045293808,2024-01-14 20:48:00.719285
5,11,0.06998159736394882,2024-01-14 20:48:00.727184
5,12,0.06995972245931625,2024-01-14 20:48:00.735162
5,13,0.0703653022646904,2024-01-14 20:48:00.743905
5,14,0.0698215588927269,2024-01-14 20:48:00.752795
5,15,0.06981580704450607,2024-01-14 20:48:00.761599
5,16,0.06980010122060776,2024-01-14 20:48:00.769869
5,17,0.0703757256269455,2024-01-14 20:48:00.777950
5,18,0.07015665620565414,2024-01-14 20:48:00.786195
6,1,0.07059390097856522,2024-01-14 20:48:00.794607
6,2,0.07027929276227951,2024-01-14 20:48:00.803292
6,3,0.07017522305250168,2024-01-14 20:48:00.811613
6,4,0.07019516825675964,2024-01-14 20:48:00.820653
6,5,0.06968904286623001,2024-01-14 20:48:00.828887
6,6,0.07019893079996109,2024-01-14 20:48:00.837155
6,7,0.07024700194597244,2024-01-14 20:48:00.846336
6,8,0.07019596546888351,2024-01-14 20:48:00.855303
6,9,0.0698917955160141,2024-01-14 20:48:00.863575
6,10,0.06983739882707596,2024-01-14 20:48:00.872153
6,11,0.07019965350627899,2024-01-14 20:48:00.880298
6,12,0.07028502225875854,2024-01-14 20:48:00.888460
6,13,0.07040248066186905,2024-01-14 20:48:00.896629
6,14,0.07026983052492142,2024-01-14 20:48:00.905186
6,15,0.0702112466096878,2024-01-14 20:48:00.913747
6,16,0.07042253017425537,2024-01-14 20:48:00.922102
6,17,0.07030334323644638,2024-01-14 20:48:00.930601
6,18,0.0702165886759758,2024-01-14 20:48:00.939306
7,1,0.06941556185483932,2024-01-14 20:48:00.947680
7,2,0.06972137093544006,2024-01-14 20:48:00.955971
7,3,0.0701979249715805,2024-01-14 20:48:00.964390
7,4,0.07021712511777878,2024-01-14 20:48:00.972612
7,5,0.07036814838647842,2024-01-14 20:48:00.980633
7,6,0.07008547335863113,2024-01-14 20:48:00.988656
7,7,0.07040730118751526,2024-01-14 20:48:00.997160
7,8,0.06980056315660477,2024-01-14 20:48:01.005977
7,9,0.06995447725057602,2024-01-14 20:48:01.014566
7,10,0.07017184793949127,2024-01-14 20:48:01.023151
7,11,0.0697888508439064,2024-01-14 20:48:01.031524
7,12,0.06983042508363724,2024-01-14 20:48:01.040029
7,13,0.0704115778207779,2024-01-14 20:48:01.048960
7,14,0.0698242112994194,2024-01-14 20:48:01.057770
7,15,0.07009544223546982,2024-01-14 20:48:01.066486
7,16,0.07012675702571869,2024-01-14 20:48:01.075195
7,17,0.07050015032291412,2024-01-14 20:48:01.083310
7,18,0.06992863118648529,2024-01-14 20:48:01.091669
8,1,0.07051194459199905,2024-01-14 20:48:01.100091
8,2,0.07035738974809647,2024-01-14 20:48:01.108138
8,3,0.07022003084421158,2024-01-14 20:48:01.115913
8,4,0.07007935643196106,2024-01-14 20:48:01.123911
8,5,0.06966820359230042,2024-01-14 20:48:01.131623
8,6,0.07033111900091171,2024-01-14 20:48:01.139562
8,7,0.07000666856765747,2024-01-14 20:48:01.147321
8,8,0.0699237659573555,2024-01-14 20:48:01.155472
8,9,0.07032129913568497,2024-01-14 20:48:01.164340
8,10,0.07006825506687164,2024-01-14 20:48:01.172200
8,11,0.07036382704973221,2024-01-14 20:48:01.180108
8,12,0.07015731930732727,2024-01-14 20:48:01.188191
8,13,0.06988031417131424,2024-01-14 20:48:01.196490
8,14,0.07004904001951218,2024-01-14 20:48:01.205406
8,15,0.07001125067472458,2024-01-14 20:48:01.213898
8,16,0.07015655934810638,2024-01-14 20:48:01.222036
8,17,0.07049296051263809,2024-01-14 20:48:01.230008
8,18,0.07030006498098373,2024-01-14 20:48:01.238332
9,1,0.07005759328603745,2024-01-14 20:48:01.246172
9,2,0.07008033990859985,2024-01-14 20:48:01.254895
9,3,0.07041782140731812,2024-01-14 20:48:01.262992
9,4,0.07013500481843948,2024-01-14 20:48:01.270847
9,5,0.07002685964107513,2024-01-14 20:48:01.279252
9,6,0.06974976509809494,2024-01-14 20:48:01.287470
9,7,0.0699780061841011,2024-01-14 20:48:01.295532
9,8,0.0704336017370224,2024-01-14 20:48:01.304610
9,9,0.06992103904485703,2024-01-14 20:48:01.314849
9,10,0.06998159736394882,2024-01-14 20:48:01.324007
9,11,0.06987936794757843,2024-01-14 20:48:01.332769
9,12,0.07015262544155121,2024-01-14 20:48:01.341469
9,13,0.07036975771188736,2024-01-14 20:48:01.350715
9,14,0.07013285905122757,2024-01-14 20:48:01.359348
9,15,0.06998855620622635,2024-01-14 20:48:01.367727
9,16,0.06963977217674255,2024-01-14 20:48:01.376578
9,17,0.06988640129566193,2024-01-14 20:48:01.385182
9,18,0.06965487450361252,2024-01-14 20:48:01.394016
10,1,0.07024507224559784,2024-01-14 20:48:01.402429
10,2,0.06998353451490402,2024-01-14 20:48:01.410514
10,3,0.06963634490966797,2024-01-14 20:48:01.418638
10,4,0.06970983743667603,2024-01-14 20:48:01.427470
10,5,0.07041727006435394,2024-01-14 20:48:01.435761
10,6,0.07025846093893051,2024-01-14 20:48:01.444002
10,7,0.0701795145869255,2024-01-14 20:48:01.451927
10,8,0.0701829195022583,2024-01-14 20:48:01.459921
10,9,0.07003717124462128,2024-01-14 20:48:01.468584
10,10,0.07042024284601212,2024-01-14 20:48:01.476782
10,11,0.07011550664901733,2024-01-14 20:48:01.485199
10,12,0.06991653889417648,2024-01-14 20:48:01.493612
10,13,0.07005448639392853,2024-01-14 20:48:01.501834
10,14,0.07032801955938339,2024-01-14 20:48:01.510173
10,15,0.07053283601999283,2024-01-14 20:48:01.518320
10,16,0.0700349360704422,2024-01-14 20:48:01.526495
10,17,0.07004378736019135,2024-01-14 20:48:01.534487
10,18,0.07018253952264786,2024-01-14 20:48:01.543001
11,1,0.07005669176578522,2024-01-14 20:48:01.551217
11,2,0.07050500810146332,2024-01-14 20:48:01.559903
11,3,0.06966438889503479,2024-01-14 20:48:01.568302
11,4,0.06997310370206833,2024-01-14 20:48:01.576953
11,5,0.07003680616617203,2024-01-14 20:48:01.584870
11,6,0.07011944055557251,2024-01-14 20:48:01.592784
11,7,0.07017979025840759,2024-01-14 20:48:01.601652
11,8,0.07013528794050217,2024-01-14 20:48:01.610376
11,9,0.06956039369106293,2024-01-14 20:48:01.619430
11,10,0.07031013071537018,2024-01-14 20:48:01.627778
11,11,0.07005948573350906,2024-01-14 20:48:01.635904
11,12,0.07015101611614227,2024-01-14 20:48:01.643861
11,13,0.07023574411869049,2024-01-14 20:48:01.651736
11,14,0.07041669636964798,2024-01-14 20:48:01.661032
11,15,0.06999945640563965,2024-01-14 20:48:01.669861
11,16,0.07003587484359741,2024-01-14 20:48:01.678754
11,17,0.07019393891096115,2024-01-14 20:48:01.687895
11,18,0.07008863240480423,2024-01-14 20:48:01.696562
12,1,0.07013116031885147,2024-01-14 20:48:01.705919
12,2,0.07015631347894669,2024-01-14 20:48:01.715150
12,3,0.07024593651294708,2024-01-14 20:48:01.724550
12,4,0.07011516392230988,2024-01-14 20:48:01.733483
12,5,0.06991386413574219,2024-01-14 20:48:01.742203
12,6,0.07012829929590225,2024-01-14 20:48:01.751302
12,7,0.06965090334415436,2024-01-14 20:48:01.760481
12,8,0.06993762403726578,2024-01-14 20:48:01.769624
12,9,0.069983571767807,2024-01-14 20:48:01.778364
12,10,0.0705641582608223,2024-01-14 20:48:01.787405
12,11,0.07007427513599396,2024-01-14 20:48:01.796454
12,12,0.0700959861278534,2024-01-14 20:48:01.807679
12,13,0.07007504999637604,2024-01-14 20:48:01.817761
12,14,0.07042530924081802,2024-01-14 20:48:01.827470
12,15,0.07016824930906296,2024-01-14 20:48:01.837144
12,16,0.06980671733617783,2024-01-14 20:48:01.846573
12,17,0.07005709409713745,2024-01-14 20:48:01.855836
12,18,0.0699925422668457,2024-01-14 20:48:01.865337
13,1,0.07045882940292358,2024-01-14 20:48:01.874699
13,2,0.07004532217979431,2024-01-14 20:48:01.883407
13,3,0.07035228610038757,2024-01-14 20:48:01.892441
13,4,0.07021574676036835,2024-01-14 20:48:01.901942
13,5,0.06973545998334885,2024-01-14 20:48:01.912546
13,6,0.07015416771173477,2024-01-14 20:48:01.923306
13,7,0.07014936953783035,2024-01-14 20:48:01.932813
13,8,0.06983169168233871,2024-01-14 20:48:01.942264
13,9,0.06991778314113617,2024-01-14 20:48:01.951148
13,10,0.0702848955988884,2024-01-14 20:48:01.960061
13,11,0.07029318064451218,2024-01-14 20:48:01.968876
13,12,0.07008812576532364,2024-01-14 20:48:01.977687
13,13,0.06981784850358963,2024-01-14 20:48:01.986306
13,14,0.0704021081328392,2024-01-14 20:48:01.995053
13,15,0.07046252489089966,2024-01-14 20:48:02.003830
13,16,0.06995117664337158,2024-01-14 20:48:02.012656
13,17,0.06987538188695908,2024-01-14 20:48:02.021567
13,18,0.07020222395658493,2024-01-14 20:48:02.030324
14,1,0.06980084627866745,2024-01-14 20:48:02.039091
14,2,0.06990886479616165,2024-01-14 20:48:02.047719
14,3,0.06982628256082535,2024-01-14 20:48:02.056349
14,4,0.0699857547879219,2024-01-14 20:48:02.064851
14,5,0.06986499577760696,2024-01-14 20:48:02.073827
14,6,0.0694439485669136,2024-01-14 20:48:02.082365
14,7,0.07060101628303528,2024-01-14 20:48:02.091042
14,8,0.07006823271512985,2024-01-14 20:48:02.099411
14,9,0.07053086906671524,2024-01-14 20:48:02.108280
14,10,0.06983884423971176,2024-01-14 20:48:02.116858
14,11,0.06979436427354813,2024-01-14 20:48:02.125405
14,12,0.06968466937541962,2024-01-14 20:48:02.133871
14,13,0.0695461705327034,2024-01-14 20:48:02.143034
14,14,0.07034336030483246,2024-01-14 20:48:02.151870
14,15,0.07020717859268188,2024-01-14 20:48:02.160512
14,16,0.06988972425460815,2024-01-14 20:48:02.168895
14,17,0.06972154974937439,2024-01-14 20:48:02.177508
14,18,0.07030466198921204,2024-01-14 20:48:02.185494
15,1,0.06978251039981842,2024-01-14 20:48:02.193328
15,2,0.06975719332695007,2024-01-14 20:48:02.201593
15,3,0.07036643475294113,2024-01-14 20:48:02.209923
15,4,0.07041925936937332,2024-01-14 20:48:02.218132
15,5,0.07034123688936234,2024-01-14 20:48:02.226433
15,6,0.0700625479221344,2024-01-14 20:48:02.234968
15,7,0.07021479308605194,2024-01-14 20:48:02.243568
15,8,0.06968709081411362,2024-01-14 20:48:02.252281
15,9,0.07002616673707962,2024-01-14 20:48:02.260561
15,10,0.06976789981126785,2024-01-14 20:48:02.268871
15,11,0.06965885311365128,2024-01-14 20:48:02.277155
15,12,0.0698753371834755,2024-01-14 20:48:02.285582
15,13,0.07002127170562744,2024-01-14 20:48:02.293789
15,14,0.07020840048789978,2024-01-14 20:48:02.301718
15,15,0.06979968398809433,2024-01-14 20:48:02.309838
15,16,0.07004302740097046,2024-01-14 20:48:02.317960
15,17,0.07033547759056091,2024-01-14 20:48:02.326081
15,18,0.07004403322935104,2024-01-14 20:48:02.334027
16,1,0.07027009129524231,2024-01-14 20:48:02.342128
16,2,0.06975127011537552,2024-01-14 20:48:02.350313
16,3,0.07004642486572266,2024-01-14 20:48:02.358396
16,4,0.07019808143377304,2024-01-14 20:48:02.366474
16,5,0.07007219642400742,2024-01-14 20:48:02.374626
16,6,0.07008052617311478,2024-01-14 20:48:02.382766
16,7,0.06976622343063354,2024-01-14 20:48:02.390845
16,8,0.07018888741731644,2024-01-14 20:48:02.398834
16,9,0.06967095285654068,2024-01-14 20:48:02.406792
16,10,0.069618821144104,2024-01-14 20:48:02.414828
16,11,0.07017263025045395,2024-01-14 20:48:02.422827
16,12,0.0702132061123848,2024-01-14 20:48:02.430876
16,13,0.06989890336990356,2024-01-14 20:48:02.438864
16,14,0.07025086134672165,2024-01-14 20:48:02.447015
16,15,0.069745272397995,2024-01-14 20:48:02.455086
16,16,0.07021185755729675,2024-01-14 20:48:02.463058
16,17,0.07019441574811935,2024-01-14 20:48:02.471030
16,18,0.07033421844244003,2024-01-14 20:48:02.479129
17,1,0.07053229957818985,2024-01-14 20:48:02.487421
17,2,0.06970290094614029,2024-01-14 20:48:02.495295
17,3,0.07007281482219696,2024-01-14 20:48:02.503083
17,4,0.0704515129327774,2024-01-14 20:48:02.510848
17,5,0.07024980336427689,2024-01-14 20:48:02.518934
17,6,0.06973681598901749,2024-01-14 20:48:02.526995
17,7,0.06983302533626556,2024-01-14 20:48:02.534830
17,8,0.07000905275344849,2024-01-14 20:48:02.542944
17,9,0.07023606449365616,2024-01-14 20:48:02.551384
17,10,0.07023592293262482,2024-01-14 20:48:02.561440
17,11,0.06990444660186768,2024-01-14 20:48:02.570890
17,12,0.06971390545368195,2024-01-14 20:48:02.579285
17,13,0.07009928673505783,2024-01-14 20:48:02.587688
17,14,0.07008032500743866,2024-01-14 20:48:02.595754
17,15,0.07005409151315689,2024-01-14 20:48:02.604016
17,16,0.06977541744709015,2024-01-14 20:48:02.613021
17,17,0.07032738626003265,2024-01-14 20:48:02.621918
17,18,0.07005763798952103,2024-01-14 20:48:02.630039
18,1,0.07029091566801071,2024-01-14 20:48:02.638385
18,2,0.06979307532310486,2024-01-14 20:48:02.646393
18,3,0.07022153586149216,2024-01-14 20:48:02.654425
18,4,0.07026021182537079,2024-01-14 20:48:02.662588
18,5,0.07036008685827255,2024-01-14 20:48:02.670841
18,6,0.07005912065505981,2024-01-14 20:48:02.679094
18,7,0.0698554515838623,2024-01-14 20:48:02.686875
18,8,0.0699063166975975,2024-01-14 20:48:02.694952
18,9,0.07015004754066467,2024-01-14 20:48:02.702833
18,10,0.07001984864473343,2024-01-14 20:48:02.710955
18,11,0.07056262344121933,2024-01-14 20:48:02.719031
18,12,0.0703858882188797,2024-01-14 20:48:02.727153
18,13,0.07032439857721329,2024-01-14 20:48:02.735332
18,14,0.0702349990606308,2024-01-14 20:48:02.743468
18,15,0.07006999105215073,2024-01-14 20:48:02.751467
18,16,0.07001136243343353,2024-01-14 20:48:02.759661
18,17,0.0700358971953392,2024-01-14 20:48:02.767682
18,18,0.07004803419113159,2024-01-14 20:48:02.775698
19,1,0.07014312595129013,2024-01-14 20:48:02.783919
19,2,0.07018641382455826,2024-01-14 20:48:02.792053
19,3,0.0699724331498146,2024-01-14 20:48:02.800301
19,4,0.07029242813587189,2024-01-14 20:48:02.808436
19,5,0.07026287913322449,2024-01-14 20:48:02.816424
19,6,0.06996225565671921,2024-01-14 20:48:02.824440
19,7,0.07034264504909515,2024-01-14 20:48:02.832695
19,8,0.06975951045751572,2024-01-14 20:48:02.841333
19,9,0.06969395279884338,2024-01-14 20:48:02.849941
19,10,0.07034654915332794,2024-01-14 20:48:02.858238
19,11,0.0697782039642334,2024-01-14 20:48:02.866342
19,12,0.07084808498620987,2024-01-14 20:48:02.874828
19,13,0.0701456144452095,2024-01-14 20:48:02.883013
19,14,0.07015040516853333,2024-01-14 20:48:02.891321
19,15,0.07000009715557098,2024-01-14 20:48:02.899558
19,16,0.0700635090470314,2024-01-14 20:48:02.907570
19,17,0.07017595320940018,2024-01-14 20:48:02.916007
19,18,0.06979048252105713,2024-01-14 20:48:02.924267
20,1,0.0698912963271141,2024-01-14 20:48:02.932531
20,2,0.07009369879961014,2024-01-14 20:48:02.940560
20,3,0.07001373916864395,2024-01-14 20:48:02.948461
20,4,0.07004591077566147,2024-01-14 20:48:02.956479
20,5,0.06994080543518066,2024-01-14 20:48:02.964537
20,6,0.07005432993173599,2024-01-14 20:48:02.972616
20,7,0.07003756612539291,2024-01-14 20:48:02.980909
20,8,0.07018651813268661,2024-01-14 20:48:02.988871
20,9,0.07017737627029419,2024-01-14 20:48:02.997196
20,10,0.06982214003801346,2024-01-14 20:48:03.005243
20,11,0.07000116258859634,2024-01-14 20:48:03.013190
20,12,0.06984645128250122,2024-01-14 20:48:03.021314
20,13,0.06957117468118668,2024-01-14 20:48:03.029409
20,14,0.0703309178352356,2024-01-14 20:48:03.037771
20,15,0.07007650285959244,2024-01-14 20:48:03.045758
20,16,0.06990552693605423,2024-01-14 20:48:03.053936
20,17,0.07004556804895401,2024-01-14 20:48:03.061863
20,18,0.06998836994171143,2024-01-14 20:48:03.069667
21,1,0.06989823281764984,2024-01-14 20:48:03.078033
21,2,0.07026716321706772,2024-01-14 20:48:03.085977
21,3,0.06997115910053253,2024-01-14 20:48:03.093980
21,4,0.07040493190288544,2024-01-14 20:48:03.102018
21,5,0.0697626993060112,2024-01-14 20:48:03.110015
21,6,0.07024341821670532,2024-01-14 20:48:03.118000
21,7,0.07002662867307663,2024-01-14 20:48:03.126054
21,8,0.06970692425966263,2024-01-14 20:48:03.134319
21,9,0.07019064575433731,2024-01-14 20:48:03.143445
21,10,0.07005275040864944,2024-01-14 20:48:03.152806
21,11,0.0700501799583435,2024-01-14 20:48:03.160965
21,12,0.06985238939523697,2024-01-14 20:48:03.169881
21,13,0.07030568271875381,2024-01-14 20:48:03.178315
21,14,0.06947115808725357,2024-01-14 20:48:03.186180
21,15,0.07010387629270554,2024-01-14 20:48:03.193777
21,16,0.07018816471099854,2024-01-14 20:48:03.201934
21,17,0.0702989250421524,2024-01-14 20:48:03.209892
21,18,0.0701780915260315,2024-01-14 20:48:03.218205
22,1,0.07021459937095642,2024-01-14 20:48:03.226609
22,2,0.07017269730567932,2024-01-14 20:48:03.234711
22,3,0.07009316980838776,2024-01-14 20:48:03.242972
22,4,0.06994755566120148,2024-01-14 20:48:03.250956
22,5,0.07032885402441025,2024-01-14 20:48:03.259159
22,6,0.07028639316558838,2024-01-14 20:48:03.267155
22,7,0.06986129283905029,2024-01-14 20:48:03.275151
22,8,0.06988422572612762,2024-01-14 20:48:03.283265
22,9,0.07022769749164581,2024-01-14 20:48:03.291590
22,10,0.06948145478963852,2024-01-14 20:48:03.299710
22,11,0.0703461691737175,2024-01-14 20:48:03.308128
22,12,0.06972034275531769,2024-01-14 20:48:03.316218
22,13,0.06947463750839233,2024-01-14 20:48:03.324359
22,14,0.06990310549736023,2024-01-14 20:48:03.332406
22,15,0.06967349350452423,2024-01-14 20:48:03.340398
22,16,0.07019122689962387,2024-01-14 20:48:03.348726
22,17,0.07010769098997116,2024-01-14 20:48:03.356864
22,18,0.069903165102005,2024-01-14 20:48:03.365357
23,1,0.0702463760972023,2024-01-14 20:48:03.373798
23,2,0.07048121839761734,2024-01-14 20:48:03.382046
23,3,0.07000170648097992,2024-01-14 20:48:03.390087
23,4,0.07003893703222275,2024-01-14 20:48:03.398044
23,5,0.06996484845876694,2024-01-14 20:48:03.406075
23,6,0.07009503245353699,2024-01-14 20:48:03.414081
23,7,0.0703067034482956,2024-01-14 20:48:03.422086
23,8,0.07011004537343979,2024-01-14 20:48:03.430193
23,9,0.0698375254869461,2024-01-14 20:48:03.440062
23,10,0.07026367634534836,2024-01-14 20:48:03.449948
23,11,0.06986208260059357,2024-01-14 20:48:03.459321
23,12,0.0704115778207779,2024-01-14 20:48:03.467870
23,13,0.06998181343078613,2024-01-14 20:48:03.476364
23,14,0.07005669176578522,2024-01-14 20:48:03.484853
23,15,0.07025328278541565,2024-01-14 20:48:03.493014
23,16,0.07039381563663483,2024-01-14 20:48:03.501329
23,17,0.0697445198893547,2024-01-14 20:48:03.509415
23,18,0.06958974152803421,2024-01-14 20:48:03.517882
24,1,0.06999856978654861,2024-01-14 20:48:03.526329
24,2,0.06990586221218109,2024-01-14 20:48:03.534264
24,3,0.0698624774813652,2024-01-14 20:48:03.542728
24,4,0.07065600156784058,2024-01-14 20:48:03.550736
24,5,0.06966018676757812,2024-01-14 20:48:03.558662
24,6,0.07021346688270569,2024-01-14 20:48:03.566861
24,7,0.0705610066652298,2024-01-14 20:48:03.574767
24,8,0.06990896165370941,2024-01-14 20:48:03.582612
24,9,0.07023623585700989,2024-01-14 20:48:03.590494
24,10,0.069851353764534,2024-01-14 20:48:03.598472
24,11,0.07000284641981125,2024-01-14 20:48:03.606573
24,12,0.06986870616674423,2024-01-14 20:48:03.614612
24,13,0.0701209306716919,2024-01-14 20:48:03.623183
24,14,0.07004763931035995,2024-01-14 20:48:03.631317
24,15,0.07007134705781937,2024-01-14 20:48:03.639195
24,16,0.0698109045624733,2024-01-14 20:48:03.647177
24,17,0.06983929127454758,2024-01-14 20:48:03.655065
24,18,0.06956875324249268,2024-01-14 20:48:03.662930
25,1,0.0703687071800232,2024-01-14 20:48:03.671453
25,2,0.07015873491764069,2024-01-14 20:48:03.679593
25,3,0.07027284055948257,2024-01-14 20:48:03.687663
25,4,0.0698828473687172,2024-01-14 20:48:03.695625
25,5,0.07020210474729538,2024-01-14 20:48:03.703457
25,6,0.0700710117816925,2024-01-14 20:48:03.711449
25,7,0.0695313811302185,2024-01-14 20:48:03.719563
25,8,0.07000263035297394,2024-01-14 20:48:03.728402
25,9,0.06961753219366074,2024-01-14 20:48:03.737497
25,10,0.07057761400938034,2024-01-14 20:48:03.745705
25,11,0.07029943913221359,2024-01-14 20:48:03.753478
25,12,0.07025253027677536,2024-01-14 20:48:03.761743
25,13,0.07047480344772339,2024-01-14 20:48:03.769707
25,14,0.06964708119630814,2024-01-14 20:48:03.777949
25,15,0.06997215002775192,2024-01-14 20:48:03.785931
25,16,0.07013125717639923,2024-01-14 20:48:03.794012
25,17,0.06997179985046387,2024-01-14 20:48:03.802243
25,18,0.06986022740602493,2024-01-14 20:48:03.810276
26,1,0.06997548788785934,2024-01-14 20:48:03.818884
26,2,0.07038696855306625,2024-01-14 20:48:03.827131
26,3,0.06992893666028976,2024-01-14 20:48:03.835076
26,4,0.07012934982776642,2024-01-14 20:48:03.843235
26,5,0.07055215537548065,2024-01-14 20:48:03.851144
26,6,0.0700288936495781,2024-01-14 20:48:03.859453
26,7,0.0701042041182518,2024-01-14 20:48:03.867580
26,8,0.07010256499052048,2024-01-14 20:48:03.875427
26,9,0.06996975094079971,2024-01-14 20:48:03.883485
26,10,0.07041601091623306,2024-01-14 20:48:03.891670
26,11,0.06981980055570602,2024-01-14 20:48:03.899591
26,12,0.07008255273103714,2024-01-14 20:48:03.907569
26,13,0.06995148211717606,2024-01-14 20:48:03.915611
26,14,0.07005534321069717,2024-01-14 20:48:03.923470
26,15,0.07025350630283356,2024-01-14 20:48:03.931681
26,16,0.07008607685565948,2024-01-14 20:48:03.939809
26,17,0.06990835815668106,2024-01-14 20:48:03.947729
26,18,0.06956447660923004,2024-01-14 20:48:03.955793
27,1,0.07058684527873993,2024-01-14 20:48:03.964095
27,2,0.07026271522045135,2024-01-14 20:48:03.972125
27,3,0.06973324716091156,2024-01-14 20:48:03.980052
27,4,0.0701669231057167,2024-01-14 20:48:03.988074
27,5,0.06970111280679703,2024-01-14 20:48:03.995925
27,6,0.07024149596691132,2024-01-14 20:48:04.004094
27,7,0.07010244578123093,2024-01-14 20:48:04.012219
27,8,0.07006369531154633,2024-01-14 20:48:04.020815
27,9,0.0699080377817154,2024-01-14 20:48:04.029282
27,10,0.06978679448366165,2024-01-14 20:48:04.037906
27,11,0.07031707465648651,2024-01-14 20:48:04.045984
27,12,0.0702086016535759,2024-01-14 20:48:04.054041
27,13,0.06972895562648773,2024-01-14 20:48:04.062338
27,14,0.06990458071231842,2024-01-14 20:48:04.070571
