epoch,g_loss,d_loss,g_running_loss,d_running_loss,time
1,2.130415201187134,-0.03577834367752075,0.4770303029853564,1.8642857771653396,2024-01-28 19:00:31.664043
2,2.037726402282715,-0.14166581630706787,0.11932171399776752,1.3834033984404344,2024-01-28 19:00:36.822640
3,1.1106669902801514,0.0004998445510864258,0.11549602013367873,1.2311664049441997,2024-01-28 19:00:41.864880
4,0.9091851115226746,0.029173612594604492,0.1406964503801786,0.5605852842330933,2024-01-28 19:00:46.944982
5,0.6554908752441406,-0.11633169651031494,0.09021130983646099,0.4897744811498202,2024-01-28 19:00:52.092807
6,0.6111608147621155,-0.006605088710784912,0.06972027466847347,0.16130751279684213,2024-01-28 19:00:57.178649
7,0.05650067329406738,-0.12330222129821777,0.10431506266960731,0.2938124950115497,2024-01-28 19:01:02.321843
8,0.0621180534362793,-0.07560813426971436,0.10282446879606981,0.41653834397976214,2024-01-28 19:01:07.359585
9,-0.3867839276790619,0.05642497539520264,0.05548717608818641,0.7906982999581557,2024-01-28 19:01:12.442748
10,-0.6585780382156372,0.011555075645446777,0.07717489921129667,0.7216510369227482,2024-01-28 19:01:17.484275
11,-0.6528260111808777,-0.09970247745513916,0.08992553674257718,1.0143996522976801,2024-01-28 19:01:22.543783
12,-0.704587996006012,-0.038979411125183105,0.10650125650259165,1.104580399623284,2024-01-28 19:01:27.570284
13,-0.6894525289535522,-0.20821356773376465,0.09183419851156381,1.0999280269329363,2024-01-28 19:01:32.595356
14,-0.7001796364784241,-0.2357032299041748,0.12286443618627695,1.037666130065918,2024-01-28 19:01:37.687090
15,-0.7036985754966736,-0.13325047492980957,0.12327783107757569,1.0682180175414453,2024-01-28 19:01:42.799794
16,-0.6126790046691895,-0.17713570594787598,0.13778597850065966,0.9933074455994826,2024-01-28 19:01:47.851476
17,-1.1879816055297852,0.02118504047393799,0.12369703604624821,1.0152689576148988,2024-01-28 19:01:52.972134
18,-0.4726894497871399,-0.060194194316864014,0.1600670860363887,0.8081139784592849,2024-01-28 19:01:58.075947
19,-0.15840193629264832,0.11857813596725464,0.16727003959509043,0.688710624896563,2024-01-28 19:02:03.199568
20,-0.27133187651634216,0.091896653175354,0.15299543967613807,0.5782462140688529,2024-01-28 19:02:08.246644
21,-0.25838449597358704,0.14197641611099243,0.14363631514402536,0.5849265300310575,2024-01-28 19:02:13.392309
22,-0.292056143283844,-0.26591676473617554,0.1491760281416086,0.6105367752221914,2024-01-28 19:02:18.446912
23,-0.37098297476768494,-0.17997151613235474,0.1520546019077301,0.6105822366017561,2024-01-28 19:02:23.526575
24,-0.4760277569293976,-0.2071683406829834,0.13435005110043746,0.5511169722447029,2024-01-28 19:02:28.672757
25,-0.6817702054977417,-0.2319943904876709,0.13112154511305002,0.6538224483911808,2024-01-28 19:02:33.738333
26,-0.43724027276039124,0.0674588680267334,0.1331229425393618,0.4370545287544911,2024-01-28 19:02:38.839874
27,-0.13760581612586975,-0.12633582949638367,0.13431084752082825,0.5416990174696996,2024-01-28 19:02:43.937660
28,-0.19915008544921875,-0.1789073348045349,0.13637245205732493,0.517097828250665,2024-01-28 19:02:49.081367
29,-0.16722726821899414,-0.22772538661956787,0.15369794368743897,0.44577019810676577,2024-01-28 19:02:54.183721
30,0.17191004753112793,-0.0471857488155365,0.1517417657833833,0.423207804446037,2024-01-28 19:02:59.277383
31,-0.2203451693058014,-0.38392385840415955,0.16059264265573941,0.35336476724881394,2024-01-28 19:03:04.378612
32,-0.32850560545921326,-0.001622915267944336,0.1743831639106457,0.5026725885959772,2024-01-28 19:03:09.397583
33,-0.14511051774024963,-0.29308760166168213,0.1885857696716602,0.460584817139002,2024-01-28 19:03:14.490576
34,0.11395643651485443,-0.319679856300354,0.21078276754571842,0.21602714960105143,2024-01-28 19:03:19.559595
35,0.0411711186170578,-0.3119701147079468,0.1583697626223931,0.389572100685193,2024-01-28 19:03:24.624494
36,0.19641664624214172,-0.08549311757087708,0.17777655972884251,0.3533750387481772,2024-01-28 19:03:29.698275
37,0.3318907618522644,-0.22214467823505402,0.20511155254565752,0.2444384951574298,2024-01-28 19:03:34.774584
38,0.018671542406082153,-0.2033005952835083,0.24048298620260677,0.22342741255863355,2024-01-28 19:03:39.883236
39,0.2898930013179779,-0.08328080922365189,0.21099609709703004,0.12569749780142536,2024-01-28 19:03:44.970280
40,0.09276799857616425,-0.1898060292005539,0.21216149433301046,0.1337712962896778,2024-01-28 19:03:50.080562
41,0.24206474423408508,-0.0876244306564331,0.20561721405157676,0.20232781638892797,2024-01-28 19:03:55.199287
42,-0.01913243532180786,-0.12044994533061981,0.2308284621972304,0.11277316247041409,2024-01-28 19:04:00.252525
43,-0.12211644649505615,-0.2525544762611389,0.1742570060950059,0.22109771640254902,2024-01-28 19:04:05.376729
44,-0.05552715063095093,-0.3175711929798126,0.2232141477557329,0.19873361507287393,2024-01-28 19:04:10.472120
